13500,2006,95000,https://carro.mercadolivre.com.br/MLB-1200682321-fiat-uno-10-fire-flex-4p-2006-_JM
17489,2010,143000,https://carro.mercadolivre.com.br/MLB-1178445087-fiat-siena-10-mpi-fire-8v-flex-4p-manual-_JM
16900,2008,96500,https://carro.mercadolivre.com.br/MLB-1190003321-siena-10-mpi-fire-8v-flex-4p-manual-_JM
14990,2005,200000,https://carro.mercadolivre.com.br/MLB-1182011593-fiat-siena-18-hlx-flex-4p-_JM
20990,2011,95000,https://carro.mercadolivre.com.br/MLB-1198223156-fiat-siena-el-10-flex-8v-vermelho-2011-_JM
24900,2012,91000,https://carro.mercadolivre.com.br/MLB-1182460325-fiat-siena-_JM
34799,2016,58000,https://carro.mercadolivre.com.br/MLB-1197527010-fiat-siena-_JM
24900,2010,144746,https://carro.mercadolivre.com.br/MLB-1180134938-siena-14-elx-aceitamos-trocas-ipva-2019-gratis-_JM
19900,2012,89000,https://carro.mercadolivre.com.br/MLB-1165671344-fiat-siena-el-10-unico-dono-2012-_JM
24900,2014,71662,https://carro.mercadolivre.com.br/MLB-1164614548-fiat-siena-10-mpi-el-8v-flex-_JM
16900,2010,155000,https://carro.mercadolivre.com.br/MLB-1119912368-siena-fire-10-parcelas-59900-_JM
19990,2010,192000,https://carro.mercadolivre.com.br/MLB-1121035424-fiat-siena-18-hlx-flex-dualogic-4p-_JM
30900,2015,41000,https://carro.mercadolivre.com.br/MLB-1157634825-fiat-siena-14-mpi-el-8v-flex-4p-manual-_JM
33900,2015,80900,https://carro.mercadolivre.com.br/MLB-1175676613-fiat-siena-14-el-flex-4p-completo-2015-_JM
28500,2014,87000,https://carro.mercadolivre.com.br/MLB-1181914677-fiat-siena-10-el-flex-4p-_JM
29500,2014,26413,https://carro.mercadolivre.com.br/MLB-1173224502-fiat-siena-10-el-flex-4p-_JM
17200,2008,139000,https://carro.mercadolivre.com.br/MLB-1187325996-fiat-siena-10-fire-flex-4p-_JM
25900,2012,78000,https://carro.mercadolivre.com.br/MLB-1174140135-fiat-siena-el-14-2012-completo-_JM
22990,2010,149700,https://carro.mercadolivre.com.br/MLB-1137668229-siena-14-elx-2010-_JM
19499,2010,119000,https://carro.mercadolivre.com.br/MLB-1183777303-fiat-siena-10-mpi-el-8v-flex-4p-manual-_JM
20000,2010,163000,https://carro.mercadolivre.com.br/MLB-1192641555-fiat-siena-10-el-flex-4p-2010-_JM
16500,2007,138000,https://carro.mercadolivre.com.br/MLB-1194345540-fiat-siena-14-elx-30-anos-flex-4p-2007-_JM
17900,2009,170000,https://carro.mercadolivre.com.br/MLB-1146252666-fiat-siena-10-mpi-fire-celebration-8v-2009-_JM
32900,2014,90000,https://carro.mercadolivre.com.br/MLB-1170589861-fiat-siena-14-el-flex-4p-_JM
17990,2007,80000,https://carro.mercadolivre.com.br/MLB-1197840795-fiat-siena-10-fire-celebration-flex-4p-_JM
17900,2012,127500,https://carro.mercadolivre.com.br/MLB-1200381768-fiat-siena-10-el-flex-4p-2012--_JM
17900,2010,72500,https://carro.mercadolivre.com.br/MLB-1189827780-siena-10-fire-flex-4p-2010-_JM
21500,2012,73562,https://carro.mercadolivre.com.br/MLB-1192936542-fiat-siena-10-fire-flex-4p-_JM
26900,2013,106456,https://carro.mercadolivre.com.br/MLB-1188319609-fiat-siena-10-el-flex-4p-_JM
16900,2008,140000,https://carro.mercadolivre.com.br/MLB-1186784976-fiat-siena-10-fire-celebration-flex-4p-2008-_JM
14889,2005,170000,https://carro.mercadolivre.com.br/MLB-1179868947-fiat-siena-10-fire-completo-2005-prata-_JM
18890,2008,78000,https://carro.mercadolivre.com.br/MLB-1176566806-fiat-siena-10-mpi-fire-8v-flex-4p-manual-_JM
21900,2010,115000,https://carro.mercadolivre.com.br/MLB-1145264876-fiat-siena-el-10-flex-emw1627-_JM
18900,2010,120000,https://carro.mercadolivre.com.br/MLB-1148887851-siena-sem-entrada-_JM
29900,2013,116000,https://carro.mercadolivre.com.br/MLB-1183671293-fiat-siena-14-el-flex-4p-_JM
16900,2007,99999,https://carro.mercadolivre.com.br/MLB-1049182798-fiat-siena-10-fire-celebration-flex-4p-_JM
17500,2010,187000,https://carro.mercadolivre.com.br/MLB-1185555495-fiat-siena-10-el-flex-4p-2010-_JM
18990,2010,100000,https://carro.mercadolivre.com.br/MLB-1195619191-fiat-siena-10-el-2010-flex-4p-completo-ar-sem-entrada-_JM
24900,2010,97000,https://carro.mercadolivre.com.br/MLB-1197256046-fiat-siena-14-mpi-elx-8v-flex-4p-manual-_JM
12999,2005,333000,https://carro.mercadolivre.com.br/MLB-1195740505-fiat-siena-10-fire-4p-2005-_JM
30999,2014,39344,https://carro.mercadolivre.com.br/MLB-1197873709-fiat-siena-el-14-_JM
20900,2011,98000,https://carro.mercadolivre.com.br/MLB-1175120034-fiat-siena-10-mpi-fire-8v-flex-4p-manual-_JM
22500,2009,110000,https://carro.mercadolivre.com.br/MLB-1175125487-fiat-siena-14-mpi-elx-attractive-8v-flex-4p-manual-_JM
17990,2007,133000,https://carro.mercadolivre.com.br/MLB-1194546217-fiat-siena-10-fire-flex-completo-farois-de-milha-2007-_JM
30990,2015,123500,https://carro.mercadolivre.com.br/MLB-1175130194-siena-2015-10-completo-_JM
21990,2010,88000,https://carro.mercadolivre.com.br/MLB-1196900642-fiat-siena-10-mpi-el-celebration-8v-_JM
35890,2016,41000,https://carro.mercadolivre.com.br/MLB-1172977412-fiat-siena-14-el-flex-4p-2016-_JM
21900,2010,69000,https://carro.mercadolivre.com.br/MLB-1177223832-fiat-siena-10-el-flex-4p-_JM
16990,2009,69000,https://carro.mercadolivre.com.br/MLB-1197576989-fiat-siena-10-com-69000-kmvidro-eletrico-e-trava-2009-_JM
18990,2009,118000,https://carro.mercadolivre.com.br/MLB-1194200877-fiat-siena-10-fire-celebration-flex-4p-2009-_JM
27900,2012,83000,https://carro.mercadolivre.com.br/MLB-1184296701-fiat-siena-16-16v-essence-flex-4p-2012-_JM
27500,2012,123000,https://carro.mercadolivre.com.br/MLB-1181878286-fiat-siena-14-el-flex-4p-_JM
19900,2010,110000,https://carro.mercadolivre.com.br/MLB-1198718455-fiat-siena-_JM
14990,2006,169703,https://carro.mercadolivre.com.br/MLB-1195582807-fiat-siena-10-fire-elx-flex-4p-_JM
22900,2011,113694,https://carro.mercadolivre.com.br/MLB-1189163762-fiat-siena-16-mpi-essence-16v-2011-_JM
31900,2014,90000,https://carro.mercadolivre.com.br/MLB-1190301508-fiat-siena-el-14-flex-2014-_JM
29900,2013,60500,https://carro.mercadolivre.com.br/MLB-1153258600-fiat-siena-el-14-flex-ipy3410-_JM
19900,2010,90000,https://carro.mercadolivre.com.br/MLB-1195373914-fiat-siena-10-el-flex-4p-_JM
10950,2004,160000,https://carro.mercadolivre.com.br/MLB-1159732747-fiat-siena-10-fire-4p-65hp-_JM
11900,2007,134000,https://carro.mercadolivre.com.br/MLB-1195806024-fiat-siena-10-fire-celebration-flex-4p-_JM
23990,2013,46501,https://carro.mercadolivre.com.br/MLB-1197324573-fiat-siena-el-10-2013-santa-paula-veiculos-_JM
16499,2007,125000,https://carro.mercadolivre.com.br/MLB-1193168432-fiat-siena-10-mpi-fire-8v-2007-f7-veiculos-_JM
18900,2010,121000,https://carro.mercadolivre.com.br/MLB-1174184781-fiat-siena-10-mpi-8v-fire-flex-elp1394-_JM
17500,2010,81066,https://carro.mercadolivre.com.br/MLB-1194505192-fiat-siena-10-mpi-fire-celebration-8v-flex-4p-manual-_JM
21000,2007,66000,https://carro.mercadolivre.com.br/MLB-1184362830-fiat-siena-14-mpi-8v-flex-4p-tetrafuel-_JM
20990,2008,184500,https://carro.mercadolivre.com.br/MLB-1175645938-fiat-siena-18-mpi-hlx-8v-flex-4p-manual-_JM
16900,2007,99999,https://carro.mercadolivre.com.br/MLB-1173990306-fiat-siena-10-fire-flex-4p-_JM
9499,2001,235000,https://carro.mercadolivre.com.br/MLB-1186989133-fiat-siena-13-16v-elx-4p-_JM
35000,2015,58000,https://carro.mercadolivre.com.br/MLB-1174387699-fiat-siena-14-el-flex-4p-_JM
16900,2008,216000,https://carro.mercadolivre.com.br/MLB-1166743443-fiat-siena-10-mpi-8v-fire-flex-_JM
19990,2010,92232,https://carro.mercadolivre.com.br/MLB-1190109826-fiat-siena-10-mpi-elx-8v-flex-4p-manual-_JM
22980,2010,56000,https://carro.mercadolivre.com.br/MLB-945133683-fiat-siena-_JM
16900,2012,79000,https://carro.mercadolivre.com.br/MLB-1167413310-fiat-siena-2012-fire-flex-10-8v-novo-revisado-79000-km-_JM
17990,2007,212884,https://carro.mercadolivre.com.br/MLB-1197903921-fiat-siena-14-mpi-fire-elx-8v-_JM
31550,2014,51000,https://carro.mercadolivre.com.br/MLB-1119537814-siena-14-el-flex-unico-dono-estepe-sem-uso-_JM
22900,2012,113000,https://carro.mercadolivre.com.br/MLB-1191892030-fiat-siena-el-flex-10-8v-2012-_JM
37899,2015,55077,https://carro.mercadolivre.com.br/MLB-1189338612-fiat-siena-14-mpi-el-8v-flex-4p-manual-_JM
15900,2008,200000,https://carro.mercadolivre.com.br/MLB-1174385541-fiat-siena-10-mpi-fire-8v-flex-4p-manual-_JM
18000,2008,120000,https://carro.mercadolivre.com.br/MLB-1169725025-fiat-siena-10-mpi-fire-celebration-8v-flex-4p-manual-_JM
25900,2014,104755,https://carro.mercadolivre.com.br/MLB-1194276563-fiat-siena-el-10-flex-mec-2014-_JM
16999,2010,118000,https://carro.mercadolivre.com.br/MLB-1193825945-fiat-siena-10-fire-flex-4p-_JM
21900,2010,85000,https://carro.mercadolivre.com.br/MLB-1161188295-fiat-siena-10-mpi-el-8v-flex-4p-manual-_JM
26900,2012,104000,https://carro.mercadolivre.com.br/MLB-1195712664-fiat-siena-14-el-flex-4p-_JM
18900,2008,153000,https://carro.mercadolivre.com.br/MLB-1180624993-fiat-siena-10-fire-celebration-flex-4p-completo-_JM
26000,2014,79590,https://carro.mercadolivre.com.br/MLB-1118465251-fiat-siena-10-el-flex-4p-_JM
24900,2011,107000,https://carro.mercadolivre.com.br/MLB-1046669920-fiat-siena-el-14-8v-flex-2011-completo-_JM
27900,2012,88501,https://carro.mercadolivre.com.br/MLB-1193721248-fiat-siena-el-14-flex-eza7406-_JM
20888,2010,164000,https://carro.mercadolivre.com.br/MLB-1017994980-fiat-siena-10-el-flex-2010-preto-_JM
21990,2010,141000,https://carro.mercadolivre.com.br/MLB-1171398431-fiat-siena-el-10-8v-flex-jiq2395-_JM
25799,2013,65000,https://carro.mercadolivre.com.br/MLB-1180626877-fiat-siena-_JM
22990,2010,113300,https://carro.mercadolivre.com.br/MLB-1198564801-fiat-siena-el-10-8v-flex-jhl3751-_JM
23990,2015,92584,https://carro.mercadolivre.com.br/MLB-1193556181-fiat-siena-el-10-8v-flex-paz1932-_JM
17900,2009,92200,https://carro.mercadolivre.com.br/MLB-1169827341-fiat-siena-fire-celebration-10-20082009-flex-completo-_JM
18900,2010,113249,https://carro.mercadolivre.com.br/MLB-1196333658-fiat-siena-10-el-flex-2010-completo-kingcar-multimarcas-_JM
19500,2010,70000,https://carro.mercadolivre.com.br/MLB-1180708174-fiat-siena-10-el-flex-4p-unico-dono-_JM
28000,2014,64000,https://carro.mercadolivre.com.br/MLB-1014278898-fiat-siena-10-el-flex-4p-_JM
19900,2010,80000,https://carro.mercadolivre.com.br/MLB-1191946217-fiat-siena-10-mpi-fire-8v-flex-4p-manual-_JM
13900,2008,106000,https://carro.mercadolivre.com.br/MLB-1198676177-fiat-siena-10-fire-celebration-2008-preto-flex-_JM
14900,2003,218000,https://carro.mercadolivre.com.br/MLB-1159465276-fiat-siena-13-mpi-fire-elx-16v-gasolina-4p-manual-20022003-_JM
21900,2008,112289,https://carro.mercadolivre.com.br/MLB-1183991785-fiat-siena-fire-10-completo-2008-_JM
19899,2010,89768,https://carro.mercadolivre.com.br/MLB-962459323-siena-el-10-flex-2010-_JM
16800,2005,121000,https://carro.mercadolivre.com.br/MLB-1191936043-fiat-siena-10-mpi-fire-elx-8v-gasolina-4p-manual-_JM
20900,2008,139000,https://carro.mercadolivre.com.br/MLB-1175401647-fiat-siena-10-fire-celebration-flex-4p-2008-_JM
16890,2009,138000,https://carro.mercadolivre.com.br/MLB-1184047476-fiat-siena-fire-10-flex-cel-ii-2009-ve-te-alarme-_JM
16890,2009,138000,https://carro.mercadolivre.com.br/MLB-1184048882-fiat-siena-fire-10-flex-2009-ve-te-alarme-cd-player-_JM
21800,2010,94558,https://carro.mercadolivre.com.br/MLB-1191976792-fiat-siena-14-elx-flex-4p-2010-prata-_JM
15800,2008,113295,https://carro.mercadolivre.com.br/MLB-1190005119-fiat-siena-10-fire-8v-flex-4p-20072008-_JM
34000,2015,73173,https://carro.mercadolivre.com.br/MLB-1174392768-fiat-siena-_JM
16900,2007,165000,https://carro.mercadolivre.com.br/MLB-1173583195-fiat-siena-10-fire-celebration-flex-4p-2007-_JM
33900,2016,50000,https://carro.mercadolivre.com.br/MLB-1181363572-fiat-siena-10-mpi-el-8v-flex-4p-manual-_JM
19999,2007,91473,https://carro.mercadolivre.com.br/MLB-1200099732-fiat-siena-18-mpi-hlx-8v-flex-4p-manual-_JM
17990,2010,197575,https://carro.mercadolivre.com.br/MLB-1190618670-fiat-siena-siena-el-10-mpi-fire-flex-8v-4p-_JM
19900,2008,100000,https://carro.mercadolivre.com.br/MLB-1194339977-fiat-siena-10-fire-flex-4p-_JM
26900,2012,87000,https://carro.mercadolivre.com.br/MLB-1187570877-fiat-siena-10-mpi-el-8v-flex-4p-manual-_JM
21900,2010,116000,https://carro.mercadolivre.com.br/MLB-1153909160-fiat-siena-10-el-flex-2010-_JM
21900,2010,101000,https://carro.mercadolivre.com.br/MLB-1194502190-fiat-siena-10-mpi-fire-celebration-8v-_JM
10900,2001,199000,https://carro.mercadolivre.com.br/MLB-1170364390-fiat-siena-13-fire-_JM
17900,2010,70000,https://carro.mercadolivre.com.br/MLB-1187810433-fiat-siena-10-fire-flex-4p-_JM
16990,2009,117000,https://carro.mercadolivre.com.br/MLB-1173150388-fiat-siena-10-fire-celebration-flex-4p-2009-_JM
19699,2010,124272,https://carro.mercadolivre.com.br/MLB-1153433208-fiat-siena-10-fire-flex-4p-_JM
18900,2008,121000,https://carro.mercadolivre.com.br/MLB-1189122837-fiat-siena-celebration-10-8v-fire-flex-mec-2008-_JM
14900,2008,127310,https://carro.mercadolivre.com.br/MLB-1198766392-fiat-siena-10-fire-flex-4p-_JM
11500,2002,123815,https://carro.mercadolivre.com.br/MLB-1194499344-fiat-siena-10-mpi-fire-elx-25-anos-16v-gasolina-4p-manual-_JM
24900,2012,101000,https://carro.mercadolivre.com.br/MLB-1177246415-fiat-siena-10-mpi-el-8v-flex-4p-manual-_JM
23690,2013,124000,https://carro.mercadolivre.com.br/MLB-1190899802-siena-mpi-el-8v-_JM
19990,2010,130540,https://carro.mercadolivre.com.br/MLB-1176586238-siena-10-fire-celebration-8v-flex-2010-_JM
32800,2014,55000,https://carro.mercadolivre.com.br/MLB-1182134154-fiat-siena-10-mpi-el-8v-flex-4p-manual-_JM
23900,2012,85700,https://carro.mercadolivre.com.br/MLB-1193192914-fiat-siena-el-10-_JM
20900,2010,132000,https://carro.mercadolivre.com.br/MLB-1190997229-fiat-siena-10-el-flex-4p-2010-_JM
19900,2010,104000,https://carro.mercadolivre.com.br/MLB-1198778538-fiat-siena-10-el-flex-4p-_JM
34680,2016,20000,https://carro.mercadolivre.com.br/MLB-1163304952-fiat-siena-10-el-flex-4p-_JM
16900,2008,105400,https://carro.mercadolivre.com.br/MLB-1100194644-fiat-siena-10-mpi-fire-8v-flex-4p-manual-_JM
27900,2013,76000,https://carro.mercadolivre.com.br/MLB-1186415916-fiat-siena-10-el-flex-4p-2013-_JM
22800,2011,111800,https://carro.mercadolivre.com.br/MLB-1189764761-fiat-siena-el-motor-10-2011-cinza-_JM
12900,2009,88077,https://carro.mercadolivre.com.br/MLB-1196228257-siena-10-mpi-fire-8v-flex-4p-manual-_JM
20490,2009,138476,https://carro.mercadolivre.com.br/MLB-1165801294-siena-10-mpi-elx-8v-flex-4p-manual-_JM
24500,2014,99000,https://carro.mercadolivre.com.br/MLB-1198151661-fiat-siena-10-el-flex-4p-2014-_JM
29900,2014,108560,https://carro.mercadolivre.com.br/MLB-1197447359-fiat-siena-10-el-flex-4p-_JM
23900,2012,54300,https://carro.mercadolivre.com.br/MLB-1187295302-fiat-siena-10-fire-flex-4p-2012-_JM
21900,2009,80000,https://carro.mercadolivre.com.br/MLB-1193667953-fiat-siena-10-mpi-elx-8v-flex-4p-manual-_JM
17990,2008,100302,https://carro.mercadolivre.com.br/MLB-1165791390-siena-10-mpi-fire-8v-flex-4p-manual-_JM
33980,2015,18000,https://carro.mercadolivre.com.br/MLB-886535064-fiat-siena-14-el-flex-completo-entrada-60-x-59900-fixas-_JM
22980,2010,56000,https://carro.mercadolivre.com.br/MLB-945097157-fiat-siena-flex-completo-zero-de-entrada-60-x-59900-fixas-_JM
19980,2008,78000,https://carro.mercadolivre.com.br/MLB-848574006-fiat-siena-fire-flex-completo-zero-de-entrada-60-x-59900-_JM
27390,2014,62385,https://carro.mercadolivre.com.br/MLB-1047397751-fiat-siena-el-2014-zero-de-entrada-vilage-automoveis-_JM
12890,2005,199000,https://carro.mercadolivre.com.br/MLB-1197343410-siena-elx-13-8v-flex-2005-_JM
28500,2014,53000,https://carro.mercadolivre.com.br/MLB-1098352689-fiat-siena-10-el-flex-4p-completo-baixo-km-_JM
33890,2015,59800,https://carro.mercadolivre.com.br/MLB-1197574288-fiat-siena-el-celeb-14-2015-carro-completo-_JM
33890,2015,59800,https://carro.mercadolivre.com.br/MLB-1197533932-fiat-siena-el-14-2015-carro-completo-sem-entrada-_JM
34890,2015,59800,https://carro.mercadolivre.com.br/MLB-1198068610-fiat-siena-el-celeb-14-2015-carro-completo-_JM
36890,2015,59800,https://carro.mercadolivre.com.br/MLB-1198162887-fiat-siena-el-14-2015-carro-completo-mensais-de-r-799-_JM
34890,2015,59800,https://carro.mercadolivre.com.br/MLB-1198065979-fiat-siena-el-14-2015-mensais-de-r-799-_JM
36890,2015,59800,https://carro.mercadolivre.com.br/MLB-1198100295-fiat-siena-el-celeb-14-2015-top-de-linha-_JM
20900,2010,71577,https://carro.mercadolivre.com.br/MLB-1174880707-fiat-siena-10-el-flex-4p-_JM
39990,2016,65000,https://carro.mercadolivre.com.br/MLB-1187581509-fiat-siena-el-14-2016-flex-zero-de-entrada-_JM
27890,2012,10000,https://carro.mercadolivre.com.br/MLB-1197560254-fiat-siena-el-14-mpi-fire-flex-8v-4p-2012-_JM
24990,2011,82000,https://carro.mercadolivre.com.br/MLB-1195650695-fiat-siena-10-el-flex-4p-2011-_JM
11900,2000,152000,https://carro.mercadolivre.com.br/MLB-1095004311-fiat-siena-baixa-entrada-sem-score-_JM
25900,2013,100220,https://carro.mercadolivre.com.br/MLB-1195066868-fiat-siena-el-10-flex-mec-2013-_JM
22990,2010,107800,https://carro.mercadolivre.com.br/MLB-1200337581-fiat-sienanversao-hlx-18-8v-flex-4p-2010-_JM
17890,2010,83000,https://carro.mercadolivre.com.br/MLB-1167574220-fiat-siena-_JM
20700,2012,100000,https://carro.mercadolivre.com.br/MLB-1197243212-fiat-siena-fire-flex-2012-_JM
22900,2009,146700,https://carro.mercadolivre.com.br/MLB-1194450818-fiat-siena-14-mpi-elx-8v-flex-4p-manual-_JM
33900,2014,70900,https://carro.mercadolivre.com.br/MLB-1175630198-fiat-siena-14-mpi-el-8v-flex-4p-manual-_JM
11900,2005,134000,https://carro.mercadolivre.com.br/MLB-1174395760-fiat-siena-10-fire-4p-_JM
15900,2008,85000,https://carro.mercadolivre.com.br/MLB-1186269195-fiat-siena-10-fire-flex-4p-_JM
24990,2013,143000,https://carro.mercadolivre.com.br/MLB-1174902663-fiat-siena-10-el-flex-4p-_JM
22900,2011,95013,https://carro.mercadolivre.com.br/MLB-1128540811-fiat-siena-10-el-flex-4p-_JM
32925,2016,25000,https://carro.mercadolivre.com.br/MLB-1197598050-fiat-siena-10-el-flex-4p-_JM
21900,2010,172600,https://carro.mercadolivre.com.br/MLB-1156773491-fiat-siena-10-mpi-el-8v-flex-4p-manual-_JM
34900,2014,70000,https://carro.mercadolivre.com.br/MLB-1182730315-siena-el-14-8v-_JM
16900,2009,134700,https://carro.mercadolivre.com.br/MLB-1156782299-fiat-siena-10-mpi-fire-celebration-8v-flex-4p-manual-_JM
20900,2009,170000,https://carro.mercadolivre.com.br/MLB-1164568337-fiat-siena-10-mpi-fire-celebration-8v-_JM
18800,2007,132608,https://carro.mercadolivre.com.br/MLB-1200208147-fiat-siena-10-mpi-fire-8v-flex-4p-manual-_JM
8990,1998,167000,https://carro.mercadolivre.com.br/MLB-1151223271-fiat-siena-16-el-4p-gipevel-_JM
14900,2004,179000,https://carro.mercadolivre.com.br/MLB-1175584495-fiat-siena-13-ex-4p-tx-transferencia-gratis-_JM
28900,2011,79000,https://carro.mercadolivre.com.br/MLB-1186912004-siena-14-mpi-el-8v-flex-4p-manual-79000km-_JM
28997,2014,87200,https://carro.mercadolivre.com.br/MLB-1169011751-fiat-siena-el-10-8v-flex-flj2910-_JM
11900,2000,222222,https://carro.mercadolivre.com.br/MLB-1100339231-fiat-siena-ato-3000-e-399-por-mes-financiamento-com-score-_JM
13900,2005,157000,https://carro.mercadolivre.com.br/MLB-1199277548-fiat-siena-fire-10-prata-2005-_JM
15899,2008,140000,https://carro.mercadolivre.com.br/MLB-1194433356-fiat-siena-10-mpi-elx-8v-_JM
21900,2010,139000,https://carro.mercadolivre.com.br/MLB-1191892213-fiat-siena-fire-10-8v-flex-4p-2010-_JM
18000,2008,92189,https://carro.mercadolivre.com.br/MLB-1195533647-fiat-siena-10-fire-flex-4p-_JM
32778,2015,61102,https://carro.mercadolivre.com.br/MLB-1197822321-fiat-siena-14-mpi-el-8v-flex-4p-manual-_JM
20900,2010,197992,https://carro.mercadolivre.com.br/MLB-1193730611-fiat-siena-siena-el-10-8v-flex-4p-manual-_JM
26990,2015,86600,https://carro.mercadolivre.com.br/MLB-1173396017-fiat-siena-10-el-flex-4p-2015-_JM
21500,2010,118605,https://carro.mercadolivre.com.br/MLB-1197826406-fiat-siena-10-mpi-el-8v-flex-4p-manual-_JM
